timestamp,frame,track_id,cls,x1,y1,x2,y2
2025-10-29T11:53:52.282644,53,2,0,388,174,1200,713
2025-10-29T11:53:52.419781,54,1,0,379,166,988,713
2025-10-29T11:53:52.419781,54,2,0,388,174,1200,713
2025-10-29T11:53:52.554523,55,1,0,394,161,1011,713
2025-10-29T11:53:52.554523,55,2,0,388,174,1200,713
2025-10-29T11:53:52.668912,56,1,0,396,159,1019,714
2025-10-29T11:53:52.668912,56,2,0,388,174,1200,713
2025-10-29T11:53:52.802314,57,1,0,392,146,1025,713
2025-10-29T11:53:52.802314,57,2,0,388,174,1200,713
2025-10-29T11:53:52.940246,58,1,0,374,146,1031,715
2025-10-29T11:53:52.940246,58,2,0,388,174,1200,713
2025-10-29T11:53:53.075177,59,1,0,401,171,985,714
2025-10-29T11:53:53.075177,59,2,0,388,174,1200,713
2025-10-29T11:53:53.214609,60,1,0,393,174,986,714
2025-10-29T11:53:53.214609,60,2,0,388,174,1200,713
2025-10-29T11:53:53.357928,61,1,0,393,174,986,714
2025-10-29T11:53:53.357928,61,2,0,393,187,1158,715
2025-10-29T11:53:53.493907,62,1,0,393,174,986,714
2025-10-29T11:53:53.493907,62,2,0,387,192,1243,715
2025-10-29T11:53:53.625688,63,1,0,393,174,986,714
2025-10-29T11:53:53.625688,63,2,0,389,198,1258,713
2025-10-29T11:53:53.763040,64,1,0,393,174,986,714
2025-10-29T11:53:53.763040,64,2,0,392,175,1276,713
2025-10-29T11:53:53.899690,65,1,0,393,174,986,714
2025-10-29T11:53:53.899690,65,2,0,382,184,1273,713
2025-10-29T11:53:54.048383,66,1,0,393,174,986,714
2025-10-29T11:53:54.048383,66,2,0,382,189,1270,714
2025-10-29T11:53:54.180483,67,1,0,393,174,986,714
2025-10-29T11:53:54.180483,67,2,0,381,179,1272,713
2025-10-29T11:53:54.312507,68,1,0,393,174,986,714
2025-10-29T11:53:54.312507,68,2,0,371,191,1272,713
2025-10-29T11:53:54.450347,69,1,0,393,174,986,714
2025-10-29T11:53:54.450347,69,2,0,373,183,1265,713
2025-10-29T11:53:54.589894,70,1,0,393,174,986,714
2025-10-29T11:53:54.589894,70,2,0,374,187,1272,713
2025-10-29T11:53:54.726382,71,1,0,393,174,986,714
2025-10-29T11:53:54.726382,71,2,0,368,173,1274,713
2025-10-29T11:53:54.931293,72,1,0,393,174,986,714
2025-10-29T11:53:54.931293,72,2,0,364,182,1271,713
2025-10-29T11:53:55.087375,73,1,0,393,174,986,714
2025-10-29T11:53:55.087375,73,2,0,369,182,1130,712
2025-10-29T11:53:55.212732,74,1,0,393,174,986,714
2025-10-29T11:53:55.212732,74,2,0,372,179,1271,713
2025-10-29T11:53:55.348458,75,1,0,393,174,986,714
2025-10-29T11:53:55.348458,75,2,0,374,184,1271,713
2025-10-29T11:53:55.485797,76,1,0,372,183,1076,712
2025-10-29T11:53:55.485797,76,2,0,374,184,1271,713
2025-10-29T11:53:55.619817,77,1,0,377,184,1082,712
2025-10-29T11:53:55.619817,77,2,0,374,184,1271,713
2025-10-29T11:53:55.734266,78,1,0,377,185,1130,712
2025-10-29T11:53:55.734266,78,2,0,374,184,1271,713
2025-10-29T11:53:55.865041,79,1,0,377,185,1130,712
2025-10-29T11:53:55.865041,79,2,0,377,187,1273,714
2025-10-29T11:53:56.000975,80,1,0,377,185,1130,712
2025-10-29T11:53:56.000975,80,2,0,378,186,1237,712
2025-10-29T11:53:56.138620,81,1,0,377,185,1130,712
2025-10-29T11:53:56.138620,81,2,0,375,187,1271,714
2025-10-29T11:53:56.279940,82,1,0,377,185,1130,712
2025-10-29T11:53:56.279940,82,2,0,379,189,1245,712
2025-10-29T11:53:56.414239,83,1,0,377,185,1130,712
2025-10-29T11:53:56.414239,83,2,0,376,190,1244,713
2025-10-29T11:53:56.556888,84,1,0,377,185,1130,712
2025-10-29T11:53:56.556888,84,2,0,379,188,1273,714
2025-10-29T11:53:56.692809,85,1,0,377,185,1130,712
2025-10-29T11:53:56.692809,85,2,0,389,190,1278,712
2025-10-29T11:53:56.830253,86,1,0,377,185,1130,712
2025-10-29T11:53:56.830253,86,2,0,389,190,1278,713
2025-10-29T11:53:56.963788,87,1,0,377,185,1130,712
2025-10-29T11:53:56.963788,87,2,0,372,182,1259,713
2025-10-29T11:53:57.103716,88,1,0,378,164,972,714
2025-10-29T11:53:57.103716,88,2,0,372,182,1259,713
2025-10-29T11:53:57.239016,89,1,0,365,141,965,714
2025-10-29T11:53:57.239016,89,2,0,372,182,1259,713
2025-10-29T11:53:57.355775,90,1,0,360,135,966,713
2025-10-29T11:53:57.355775,90,2,0,372,182,1259,713
2025-10-29T11:53:57.480583,91,1,0,369,140,967,713
2025-10-29T11:53:57.480583,91,2,0,372,182,1259,713
2025-10-29T11:53:57.623285,92,1,0,364,132,976,714
2025-10-29T11:53:57.623285,92,2,0,372,182,1259,713
2025-10-29T11:53:57.764412,93,1,0,359,117,1005,715
2025-10-29T11:53:57.764412,93,2,0,372,182,1259,713
2025-10-29T11:53:57.899909,94,1,0,323,106,1029,715
2025-10-29T11:53:57.899909,94,2,0,372,182,1259,713
2025-10-29T11:53:58.033699,95,1,0,311,99,1025,714
2025-10-29T11:53:58.033699,95,2,0,372,182,1259,713
2025-10-29T11:53:58.173980,96,1,0,333,105,1027,714
2025-10-29T11:53:58.173980,96,2,0,372,182,1259,713
2025-10-29T11:53:58.312554,97,1,0,368,117,1025,714
2025-10-29T11:53:58.312554,97,2,0,372,182,1259,713
2025-10-29T11:53:58.455991,98,1,0,389,128,1024,714
2025-10-29T11:53:58.455991,98,2,0,372,182,1259,713
2025-10-29T11:53:58.614317,99,1,0,390,135,1017,713
2025-10-29T11:53:58.614317,99,2,0,372,182,1259,713
2025-10-29T11:53:58.760077,100,1,0,408,158,973,714
2025-10-29T11:53:58.760077,100,2,0,372,182,1259,713
2025-10-29T11:53:58.903534,101,1,0,416,164,972,713
2025-10-29T11:53:58.903534,101,2,0,372,182,1259,713
2025-10-29T11:53:59.035893,102,1,0,414,163,973,713
2025-10-29T11:53:59.035893,102,2,0,372,182,1259,713
2025-10-29T11:53:59.176932,103,1,0,400,150,993,712
2025-10-29T11:53:59.176932,103,2,0,372,182,1259,713
2025-10-29T11:53:59.321154,104,1,0,388,136,1021,713
2025-10-29T11:53:59.321154,104,2,0,372,182,1259,713
2025-10-29T11:53:59.467838,105,1,0,385,133,1032,713
2025-10-29T11:53:59.467838,105,2,0,372,182,1259,713
2025-10-29T11:53:59.594841,106,1,0,388,139,1035,713
2025-10-29T11:53:59.594841,106,2,0,372,182,1259,713
2025-10-29T11:53:59.754074,107,1,0,391,140,1029,713
2025-10-29T11:53:59.754074,107,2,0,372,182,1259,713
2025-10-29T11:53:59.922442,108,1,0,393,145,1027,714
2025-10-29T11:53:59.922442,108,2,0,372,182,1259,713
2025-10-29T11:54:00.050572,109,1,0,391,145,1036,713
2025-10-29T11:54:00.050572,109,2,0,372,182,1259,713
2025-10-29T11:54:00.175859,110,1,0,391,146,1024,713
2025-10-29T11:54:00.175859,110,2,0,372,182,1259,713
2025-10-29T11:54:00.308073,111,1,0,381,146,1027,714
2025-10-29T11:54:00.308073,111,2,0,372,182,1259,713
2025-10-29T11:54:00.462130,112,1,0,391,150,1025,713
2025-10-29T11:54:00.462130,112,2,0,372,182,1259,713
2025-10-29T11:54:00.599553,113,1,0,390,147,1024,713
2025-10-29T11:54:00.599553,113,2,0,372,182,1259,713
2025-10-29T11:54:00.725550,114,1,0,389,148,1022,713
2025-10-29T11:54:00.725550,114,2,0,372,182,1259,713
2025-10-29T11:54:00.877707,115,1,0,384,149,1018,713
2025-10-29T11:54:00.877707,115,2,0,372,182,1259,713
2025-10-29T11:54:01.012432,116,1,0,388,149,1023,713
2025-10-29T11:54:01.012432,116,2,0,372,182,1259,713
2025-10-29T11:54:01.153199,117,1,0,391,151,1020,713
2025-10-29T11:54:01.153199,117,2,0,372,182,1259,713
2025-10-29T11:54:01.282893,118,1,0,387,151,1020,713
2025-10-29T11:54:01.433848,119,1,0,383,146,1022,714
2025-10-29T11:54:01.568503,120,1,0,390,150,1017,714
2025-10-29T11:54:01.716227,121,1,0,389,148,1019,713
2025-10-29T11:54:01.860760,122,1,0,391,147,1019,713
2025-10-29T11:54:02.022804,123,1,0,393,150,1017,713
2025-10-29T11:54:02.148454,124,1,0,392,147,1014,713
2025-10-29T11:54:02.287670,125,1,0,390,146,1017,713
2025-10-29T11:54:02.423823,126,1,0,395,150,1011,713
2025-10-29T11:54:02.558397,127,1,0,396,149,1011,713
2025-10-29T11:54:02.692103,128,1,0,396,152,1011,713
2025-10-29T11:54:02.830796,129,1,0,396,150,1008,713
2025-10-29T11:54:02.974218,130,1,0,396,148,1006,713
2025-10-29T11:54:03.108389,131,1,0,398,150,1005,713
2025-10-29T11:54:03.244228,132,1,0,399,151,997,712
2025-10-29T11:57:53.464568,0,1,0,422,183,979,713
2025-10-29T11:57:53.730937,1,1,0,421,175,998,711
2025-10-29T11:57:53.890333,2,1,0,422,178,1003,713
2025-10-29T11:57:54.037544,3,1,0,421,174,1002,712
2025-10-29T11:57:54.180627,4,1,0,425,168,999,711
2025-10-29T11:57:54.348551,5,1,0,399,154,1020,711
2025-10-29T11:57:54.513038,6,1,0,412,153,1018,711
2025-10-29T11:57:54.674371,7,1,0,421,159,1028,712
2025-10-29T11:57:54.832630,8,1,0,439,176,1004,713
2025-10-29T11:57:54.997072,9,1,0,436,187,995,715
2025-10-29T11:57:55.177432,10,1,0,348,197,1001,714
2025-10-29T11:57:55.343977,11,1,0,368,198,989,718
2025-10-29T11:57:55.507578,12,1,0,365,199,992,716
2025-10-29T11:57:55.678464,13,1,0,359,198,990,714
2025-10-29T11:57:55.848784,14,1,0,352,195,994,718
2025-10-29T11:57:56.025119,15,1,0,350,197,998,716
2025-10-29T11:57:56.202579,16,1,0,344,195,993,716
2025-10-29T11:57:56.371473,17,1,0,337,194,998,715
2025-10-29T11:57:56.537508,18,1,0,340,195,993,715
2025-10-29T11:57:56.706926,19,1,0,335,193,985,715
2025-10-29T11:57:56.878616,20,1,0,332,193,999,715
2025-10-29T11:57:56.878616,20,2,0,40,189,988,717
2025-10-29T11:57:57.027208,21,1,0,328,192,991,715
2025-10-29T11:57:57.027208,21,2,0,30,188,981,716
2025-10-29T11:57:57.192640,22,1,0,334,193,992,716
2025-10-29T11:57:57.192640,22,2,0,30,188,981,716
2025-10-29T11:57:57.362697,23,1,0,331,193,988,715
2025-10-29T11:57:57.362697,23,2,0,30,188,981,716
2025-10-29T11:57:57.534774,24,1,0,330,192,994,715
2025-10-29T11:57:57.534774,24,2,0,30,188,981,716
2025-10-29T11:57:57.704860,25,1,0,322,191,997,715
2025-10-29T11:57:57.704860,25,2,0,48,185,992,717
2025-10-29T11:57:57.852418,26,1,0,332,190,1007,716
2025-10-29T11:57:57.852418,26,2,0,48,185,992,717
2025-10-29T11:57:58.024104,27,1,0,329,188,997,716
2025-10-29T11:57:58.024104,27,2,0,48,185,992,717
2025-10-29T11:57:58.191506,28,1,0,324,185,999,716
2025-10-29T11:57:58.191506,28,2,0,48,185,992,717
2025-10-29T11:57:58.361904,29,1,0,350,177,1002,718
2025-10-29T11:57:58.361904,29,2,0,48,185,992,717
2025-10-29T11:57:58.531819,30,1,0,389,163,1014,716
2025-10-29T11:57:58.531819,30,2,0,48,185,992,717
2025-10-29T11:57:58.704305,31,1,0,379,142,1046,713
2025-10-29T11:57:58.704305,31,2,0,48,185,992,717
2025-10-29T11:57:58.846704,32,1,0,365,133,1026,714
2025-10-29T11:57:58.846704,32,2,0,48,185,992,717
2025-10-29T11:57:58.988982,33,1,0,373,133,1013,713
2025-10-29T11:57:58.988982,33,2,0,48,185,992,717
2025-10-29T11:57:59.126241,34,1,0,364,124,1019,715
2025-10-29T11:57:59.126241,34,2,0,48,185,992,717
2025-10-29T11:57:59.263434,35,1,0,351,123,1014,715
2025-10-29T11:57:59.263434,35,2,0,48,185,992,717
2025-10-29T11:57:59.395711,36,1,0,351,122,1013,715
2025-10-29T11:57:59.395711,36,2,0,48,185,992,717
2025-10-29T11:57:59.533853,37,1,0,343,118,1021,715
2025-10-29T11:57:59.533853,37,2,0,48,185,992,717
2025-10-29T11:57:59.672159,38,1,0,334,115,1024,713
2025-10-29T11:57:59.672159,38,2,0,48,185,992,717
2025-10-29T11:57:59.814291,39,1,0,341,114,1038,714
2025-10-29T11:57:59.814291,39,2,0,48,185,992,717
2025-10-29T11:57:59.951011,40,1,0,327,114,1044,716
2025-10-29T11:57:59.951011,40,2,0,48,185,992,717
2025-10-29T11:58:00.089068,41,1,0,338,116,1035,714
2025-10-29T11:58:00.089068,41,2,0,48,185,992,717
2025-10-29T11:58:00.226285,42,1,0,357,121,1023,714
2025-10-29T11:58:00.226285,42,2,0,48,185,992,717
2025-10-29T11:58:00.377255,43,1,0,360,137,995,714
2025-10-29T11:58:00.377255,43,2,0,48,185,992,717
2025-10-29T11:58:00.533443,44,1,0,344,168,961,714
2025-10-29T11:58:00.533443,44,2,0,48,185,992,717
2025-10-29T11:58:00.678542,45,1,0,313,191,942,713
2025-10-29T11:58:00.678542,45,2,0,48,185,992,717
2025-10-29T11:58:00.839497,46,1,0,310,202,939,712
2025-10-29T11:58:00.839497,46,2,0,48,185,992,717
2025-10-29T11:58:00.989046,47,1,0,319,206,943,712
2025-10-29T11:58:00.989046,47,2,0,48,185,992,717
2025-10-29T11:58:01.155794,48,1,0,346,198,963,714
2025-10-29T11:58:01.155794,48,2,0,48,185,992,717
2025-10-29T11:58:01.299851,49,1,0,391,188,969,713
2025-10-29T11:58:01.299851,49,2,0,48,185,992,717
2025-10-29T11:58:01.465911,50,1,0,410,163,1027,714
2025-10-29T11:58:01.465911,50,2,0,48,185,992,717
2025-10-29T11:58:01.633605,51,1,0,390,144,1076,717
2025-10-29T11:58:01.633605,51,2,0,48,185,992,717
2025-10-29T11:58:01.789375,52,1,0,364,129,1077,719
2025-10-29T11:58:01.789375,52,2,0,48,185,992,717
2025-10-29T11:58:01.948727,53,1,0,365,131,1061,717
2025-10-29T11:58:01.948727,53,2,0,48,185,992,717
2025-10-29T11:58:02.132166,54,1,0,366,143,1030,717
2025-10-29T11:58:02.132166,54,2,0,48,185,992,717
2025-10-29T11:58:02.296157,55,1,0,384,158,1009,715
2025-10-29T11:58:02.296157,55,2,0,48,185,992,717
2025-10-29T11:58:02.462155,56,1,0,414,179,969,713
2025-10-29T11:58:02.613619,57,1,0,410,193,961,712
2025-10-29T11:58:02.777593,58,1,0,401,194,959,712
2025-10-29T11:58:02.945377,59,1,0,407,185,974,714
2025-10-29T11:58:03.093245,60,1,0,414,177,979,714
2025-10-29T11:58:03.261865,61,1,0,419,173,984,714
2025-10-29T11:58:03.434656,62,1,0,425,175,982,714
2025-10-29T11:58:03.608918,63,1,0,443,178,985,713
2025-10-29T11:58:03.779026,64,1,0,430,173,987,713
2025-10-29T11:58:03.955861,65,1,0,409,158,1014,712
2025-10-29T11:58:04.125390,66,1,0,396,146,1038,713
2025-10-29T11:58:04.296747,67,1,0,384,138,1045,714
2025-10-29T11:58:04.476078,68,1,0,382,139,1044,714
2025-10-29T11:58:04.651558,69,1,0,382,140,1049,714
2025-10-29T11:58:04.812246,70,1,0,380,143,1053,714
2025-10-29T11:58:04.975871,71,1,0,380,146,1046,715
2025-10-29T11:58:05.124945,72,1,0,381,149,1046,715
2025-10-29T11:58:05.289712,73,1,0,381,152,1045,714
2025-10-29T11:58:05.431081,74,1,0,381,152,1048,714
2025-10-29T11:58:05.607615,75,1,0,379,151,1045,714
2025-10-29T11:58:05.771911,76,1,0,380,152,1050,714
2025-10-29T11:58:05.920033,77,1,0,377,149,1047,715
2025-10-29T11:58:06.089078,78,1,0,379,149,1048,715
2025-10-29T11:58:06.268488,79,1,0,378,147,1044,714
2025-10-29T11:58:06.427476,80,1,0,380,147,1046,714
2025-10-29T11:58:06.663019,81,1,0,383,151,1041,714
2025-10-29T12:16:01.033900,0,1,0,0,3,600,701
2025-10-29T12:16:01.260894,1,1,0,0,3,600,701
2025-10-29T12:16:01.403369,2,1,0,0,3,600,701
2025-10-29T12:16:01.546259,3,1,0,1,2,1060,713
2025-10-29T12:16:01.713693,4,1,0,4,0,1233,712
2025-10-29T12:16:01.882201,5,1,0,0,0,1094,710
2025-10-29T12:16:02.049720,6,1,0,0,0,1068,709
2025-10-29T12:16:02.226229,7,1,0,0,0,1143,708
2025-10-29T12:16:02.369113,8,1,0,3,0,1217,713
2025-10-29T12:16:02.542799,9,1,0,4,0,1154,711
2025-10-29T12:16:02.683908,10,1,0,4,0,1154,711
2025-10-29T12:16:02.841822,11,1,0,2,0,1119,710
2025-10-29T12:16:03.053388,12,1,0,0,0,1117,708
2025-10-29T12:16:03.196190,13,1,0,2,0,1067,710
2025-10-29T12:16:03.362791,14,1,16,1,1,1065,711
2025-10-29T12:16:03.500108,15,1,16,1,1,1065,711
2025-10-29T12:16:03.669512,16,1,0,3,0,1050,707
2025-10-29T12:16:03.839438,17,1,0,3,0,1054,706
2025-10-29T12:16:03.990792,18,1,0,3,1,1036,702
2025-10-29T12:16:04.151896,19,1,0,5,0,1033,699
2025-10-29T12:16:04.321346,20,1,0,3,0,1098,710
2025-10-29T12:16:04.462237,21,1,0,4,0,1138,712
2025-10-29T12:16:04.631661,22,1,0,3,0,1047,711
2025-10-29T12:16:04.775781,23,1,0,5,0,982,712
2025-10-29T12:16:04.910704,24,1,0,4,0,997,711
2025-10-29T12:16:05.047443,25,1,0,3,0,984,708
2025-10-29T12:16:05.216786,26,1,0,3,0,984,708
2025-10-29T12:16:05.364650,27,1,16,1,1,999,702
2025-10-29T12:16:05.496566,28,1,16,2,2,996,712
2025-10-29T12:16:05.664100,29,1,0,2,1,1139,710
2025-10-29T12:16:05.811445,30,1,0,1,0,975,704
2025-10-29T12:16:05.945176,31,1,0,2,1,945,708
2025-10-29T12:16:06.109828,32,1,0,2,1,945,708
2025-10-29T12:16:06.257236,33,1,0,1,1,842,701
2025-10-29T12:16:06.430231,34,1,0,1,1,850,706
2025-10-29T12:16:06.609960,35,1,0,2,0,1046,704
2025-10-29T12:16:06.741348,36,1,0,2,0,1046,704
2025-10-29T12:16:06.878665,37,1,0,2,0,1046,704
2025-10-29T12:16:06.878665,37,2,15,0,3,440,486
2025-10-29T12:16:07.011084,38,1,0,2,0,1046,704
2025-10-29T12:16:07.011084,38,2,15,0,3,440,486
2025-10-29T12:16:07.148179,39,1,0,2,0,1046,704
2025-10-29T12:16:07.148179,39,2,15,0,3,440,486
2025-10-29T12:16:07.289282,40,1,0,2,0,1046,704
2025-10-29T12:16:07.289282,40,2,15,0,3,440,486
2025-10-29T12:16:07.423745,41,1,0,2,0,1046,704
2025-10-29T12:16:07.423745,41,2,15,0,3,440,486
2025-10-29T12:16:07.562733,42,1,0,2,0,1046,704
2025-10-29T12:16:07.562733,42,2,15,0,3,440,486
2025-10-29T12:16:07.562733,42,3,0,1056,240,1279,713
2025-10-29T12:16:07.697242,43,1,0,2,0,1046,704
2025-10-29T12:16:07.697242,43,2,15,0,3,440,486
2025-10-29T12:16:07.697242,43,3,0,917,189,1279,711
2025-10-29T12:16:07.841667,44,1,0,2,0,1046,704
2025-10-29T12:16:07.841667,44,2,15,0,3,440,486
2025-10-29T12:16:07.841667,44,3,0,934,130,1279,713
2025-10-29T12:16:07.985900,45,1,0,2,0,1046,704
2025-10-29T12:16:07.985900,45,2,15,0,3,440,486
2025-10-29T12:16:07.985900,45,3,0,872,101,1280,710
2025-10-29T12:16:08.162031,46,1,0,2,0,1046,704
2025-10-29T12:16:08.162031,46,2,15,0,3,440,486
2025-10-29T12:16:08.162031,46,3,0,779,28,1280,715
2025-10-29T12:16:08.348538,47,1,0,2,0,1046,704
2025-10-29T12:16:08.348538,47,2,15,0,3,440,486
2025-10-29T12:16:08.348538,47,3,0,682,1,1280,713
2025-10-29T12:16:08.521482,48,1,0,2,0,1046,704
2025-10-29T12:16:08.521482,48,2,15,0,3,440,486
2025-10-29T12:16:08.521482,48,3,0,574,4,1239,712
2025-10-29T12:16:08.699494,49,1,0,2,0,1046,704
2025-10-29T12:16:08.699494,49,2,15,0,3,440,486
2025-10-29T12:16:08.699494,49,3,0,502,4,1203,713
2025-10-29T12:16:08.843659,50,1,0,2,0,1046,704
2025-10-29T12:16:08.843659,50,2,15,0,3,440,486
2025-10-29T12:16:08.843659,50,3,0,444,4,1124,712
2025-10-29T12:16:09.009476,51,1,0,2,0,1046,704
2025-10-29T12:16:09.009476,51,2,15,0,3,440,486
2025-10-29T12:16:09.009476,51,3,0,436,8,1041,711
2025-10-29T12:16:09.184763,52,1,0,2,0,1046,704
2025-10-29T12:16:09.184763,52,2,15,0,3,440,486
2025-10-29T12:16:09.184763,52,3,0,429,98,1020,711
2025-10-29T12:16:09.351951,53,1,0,2,0,1046,704
2025-10-29T12:16:09.351951,53,2,15,0,3,440,486
2025-10-29T12:16:09.351951,53,3,0,440,195,1002,713
2025-10-29T12:16:09.526428,54,1,0,2,0,1046,704
2025-10-29T12:16:09.526428,54,2,15,0,3,440,486
2025-10-29T12:16:09.526428,54,3,0,445,282,962,714
2025-10-29T12:16:09.675792,55,1,0,2,0,1046,704
2025-10-29T12:16:09.675792,55,2,15,0,3,440,486
2025-10-29T12:16:09.675792,55,3,0,434,298,932,713
2025-10-29T12:16:09.835971,56,1,0,2,0,1046,704
2025-10-29T12:16:09.835971,56,2,15,0,3,440,486
2025-10-29T12:16:09.835971,56,3,0,415,293,917,714
2025-10-29T12:16:09.982230,57,1,0,2,0,1046,704
2025-10-29T12:16:09.982230,57,2,15,0,3,440,486
2025-10-29T12:16:09.982230,57,3,0,420,298,929,713
2025-10-29T12:16:10.146673,58,1,0,2,0,1046,704
2025-10-29T12:16:10.146673,58,2,15,0,3,440,486
2025-10-29T12:16:10.146673,58,3,0,422,229,974,714
2025-10-29T12:16:10.400502,59,1,0,2,0,1046,704
2025-10-29T12:16:10.400502,59,2,15,0,3,440,486
2025-10-29T12:16:10.400502,59,3,0,364,154,1095,713
2025-10-29T12:16:10.400502,59,4,0,178,583,376,717
2025-10-29T12:16:10.607760,60,1,0,2,0,1046,704
2025-10-29T12:16:10.607760,60,2,15,0,3,440,486
2025-10-29T12:16:10.607760,60,3,0,337,105,1001,711
2025-10-29T12:16:10.607760,60,4,0,178,583,376,717
2025-10-29T12:16:10.777840,61,1,0,2,0,1046,704
2025-10-29T12:16:10.777840,61,2,15,0,3,440,486
2025-10-29T12:16:10.777840,61,3,0,311,59,992,713
2025-10-29T12:16:10.777840,61,4,0,178,583,376,717
2025-10-29T12:16:10.947168,62,1,0,2,0,1046,704
2025-10-29T12:16:10.947168,62,2,15,0,3,440,486
2025-10-29T12:16:10.947168,62,3,0,270,44,997,713
2025-10-29T12:16:10.947168,62,4,0,178,583,376,717
2025-10-29T12:16:11.144379,63,1,0,2,0,1046,704
2025-10-29T12:16:11.144379,63,2,15,0,3,440,486
2025-10-29T12:16:11.144379,63,3,0,265,51,1007,713
2025-10-29T12:16:11.144379,63,4,0,178,583,376,717
2025-10-29T12:16:11.322980,64,1,0,2,0,1046,704
2025-10-29T12:16:11.322980,64,2,15,0,3,440,486
2025-10-29T12:16:11.322980,64,3,0,262,49,1027,711
2025-10-29T12:16:11.322980,64,4,0,178,583,376,717
2025-10-29T12:16:11.505258,65,1,0,84,51,1081,711
2025-10-29T12:16:11.505258,65,2,15,0,3,440,486
2025-10-29T12:16:11.505258,65,3,0,262,49,1027,711
2025-10-29T12:16:11.505258,65,4,0,178,583,376,717
2025-10-29T12:16:11.700983,66,1,0,84,51,1081,711
2025-10-29T12:16:11.700983,66,2,15,0,3,440,486
2025-10-29T12:16:11.700983,66,3,0,266,49,977,714
2025-10-29T12:16:11.700983,66,4,0,178,583,376,717
2025-10-29T12:16:11.700983,66,5,0,789,505,1122,716
2025-10-29T12:16:11.910158,67,1,0,84,51,1081,711
2025-10-29T12:16:11.910158,67,2,15,0,3,440,486
2025-10-29T12:16:11.910158,67,3,0,250,51,1126,712
2025-10-29T12:16:11.910158,67,4,0,178,583,376,717
2025-10-29T12:16:11.910158,67,5,0,789,505,1122,716
2025-10-29T12:16:11.910158,67,6,56,0,605,275,716
2025-10-29T12:16:12.109397,68,1,0,84,51,1081,711
2025-10-29T12:16:12.109397,68,3,0,267,50,1138,712
2025-10-29T12:16:12.109397,68,4,0,178,583,376,717
2025-10-29T12:16:12.109397,68,5,0,789,505,1122,716
2025-10-29T12:16:12.109397,68,6,56,0,603,278,715
2025-10-29T12:16:12.287536,69,1,0,84,51,1081,711
2025-10-29T12:16:12.287536,69,3,0,257,50,1058,712
2025-10-29T12:16:12.287536,69,4,0,178,583,376,717
2025-10-29T12:16:12.287536,69,5,0,789,505,1122,716
2025-10-29T12:16:12.287536,69,6,56,0,604,281,717
2025-10-29T12:16:12.454066,70,1,0,84,51,1081,711
2025-10-29T12:16:12.454066,70,3,0,261,54,1134,713
2025-10-29T12:16:12.454066,70,4,0,178,583,376,717
2025-10-29T12:16:12.454066,70,5,0,789,505,1122,716
2025-10-29T12:16:12.454066,70,6,56,0,602,280,716
2025-10-29T12:16:12.627702,71,1,0,84,51,1081,711
2025-10-29T12:16:12.627702,71,3,0,256,56,1040,713
2025-10-29T12:16:12.627702,71,4,0,178,583,376,717
2025-10-29T12:16:12.627702,71,5,0,789,505,1122,716
2025-10-29T12:16:12.627702,71,6,56,0,603,280,717
2025-10-29T12:16:12.797923,72,1,0,84,51,1081,711
2025-10-29T12:16:12.797923,72,3,0,263,55,1133,713
2025-10-29T12:16:12.797923,72,4,0,178,583,376,717
2025-10-29T12:16:12.797923,72,5,0,789,505,1122,716
2025-10-29T12:16:12.797923,72,6,56,0,602,279,716
2025-10-29T12:16:12.969772,73,1,0,84,51,1081,711
2025-10-29T12:16:12.969772,73,3,0,253,56,1026,712
2025-10-29T12:16:12.969772,73,4,0,178,583,376,717
2025-10-29T12:16:12.969772,73,5,0,789,505,1122,716
2025-10-29T12:16:12.969772,73,6,56,0,603,279,716
2025-10-29T12:16:13.137687,74,1,0,84,51,1081,711
2025-10-29T12:16:13.137687,74,3,0,259,58,1125,712
2025-10-29T12:16:13.137687,74,4,0,178,583,376,717
2025-10-29T12:16:13.137687,74,5,0,789,505,1122,716
2025-10-29T12:16:13.137687,74,6,56,0,604,277,716
2025-10-29T12:16:13.314223,75,1,0,84,51,1081,711
2025-10-29T12:16:13.314223,75,3,0,237,50,1095,711
2025-10-29T12:16:13.314223,75,4,0,178,583,376,717
2025-10-29T12:16:13.314223,75,5,0,789,505,1122,716
2025-10-29T12:16:13.314223,75,6,56,0,604,277,716
2025-10-29T12:16:13.484156,76,1,0,84,51,1081,711
2025-10-29T12:16:13.484156,76,3,0,230,53,1088,712
2025-10-29T12:16:13.484156,76,4,0,178,583,376,717
2025-10-29T12:16:13.484156,76,5,0,789,505,1122,716
2025-10-29T12:16:13.484156,76,6,56,0,604,277,716
2025-10-29T12:16:13.659953,77,1,0,84,51,1081,711
2025-10-29T12:16:13.659953,77,3,0,225,45,1100,712
2025-10-29T12:16:13.659953,77,4,0,178,583,376,717
2025-10-29T12:16:13.659953,77,5,0,789,505,1122,716
2025-10-29T12:16:13.659953,77,6,56,0,597,256,718
2025-10-29T12:16:13.828143,78,1,0,84,51,1081,711
2025-10-29T12:16:13.828143,78,3,0,240,58,1093,712
2025-10-29T12:16:13.828143,78,4,0,178,583,376,717
2025-10-29T12:16:13.828143,78,5,0,789,505,1122,716
2025-10-29T12:16:13.828143,78,6,56,0,597,256,718
2025-10-29T12:16:14.000011,79,1,0,84,51,1081,711
2025-10-29T12:16:14.000011,79,3,0,247,58,1098,713
